00:03:24,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:26,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:27,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:28,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:29,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:30,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:31,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:32,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.674,-01.821
00:03:33,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.674,-01.821
00:03:34,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.674,-01.821
00:03:35,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.820
00:03:36,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.820
00:03:37,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.820
00:03:38,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.674,-01.821
00:03:39,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.674,-01.821
00:03:40,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.674,-01.821
00:03:42,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:43,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:44,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:45,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:46,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:47,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:03:48,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.674,-01.820
00:03:49,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.674,-01.820
00:03:50,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.674,-01.820
00:03:51,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.674,-01.821
00:03:52,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.674,-01.821
00:03:53,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.674,-01.821
00:03:54,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.820
00:03:56,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.820
00:03:57,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.820
00:03:58,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
